clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion_total,poblacion_de_15_anos_o_mas_analfabeta,poblacion_de_6_a_14_anos_que_no_asiste_a_la_escuela,poblacion_de_15_anos_y_mas_con_educacion_basica_incompleta,poblacion_sin_derechohabiencia_a_servicios_de_salud,viviendas_con_piso_de_tierra,viviendas_que_no_disponen_de_excusado_o_sanitario,viviendas_que_no_disponen_de_agua_entubada_de_la_red_publica,viviendas_que_no_disponen_de_drenaje,viviendas_que_no_disponen_de_energia_electrica,viviendas_que_no_disponen_de_lavadora,viviendas_que_no_disponen_de_refrigerador,indice_de_rezago_social,grado_de_rezago_social
31,Yucatán,31009,Cansahcab,4466,9.590211,2.207131,37.877063,18.248992,1.0654489999999999,12.937595,0.532725,17.275495000000003,0.989346,25.87519,21.232877,-0.38372399999999995,Bajo
31,Yucatán,31010,Cantamayec,2755,18.955304,8.125,53.473344,9.981850999999999,4.037685,21.803499,2.960969,22.745626,7.133244,47.779272999999996,55.720054000000005,1.092876,Alto
31,Yucatán,31011,Celestún,8389,6.925116,8.959338,56.146455,29.824771000000002,2.835379,5.755396,2.073635,5.966991,1.269573,32.331782000000004,30.046551,-0.191432,Bajo
31,Yucatán,31012,Cenotillo,3736,10.144404,3.161398,48.050542,12.285867,1.265823,5.063291,1.012658,8.945148,2.869198,29.873418,25.232067999999998,-0.251223,Bajo
31,Yucatán,31013,Conkal,16671,2.90666,3.873989,21.364731,23.621858,0.301508,2.673367,0.723618,3.135678,0.361809,18.492462,7.537688,-1.1705780000000001,Muy bajo
31,Yucatán,31014,Cuncunul,1714,14.206349,4.016064,35.47619,14.527420999999999,3.628118,11.111111,0.22675700000000001,12.698413,2.267574,33.106576000000004,33.106576000000004,-0.073808,Bajo
31,Yucatán,31015,Cuzamá,5560,9.495336,6.447689,49.079168,20.125899,0.8603569999999999,24.685639000000002,1.588352,29.053607,1.389808,43.414957,35.340834,0.332337,Medio
31,Yucatán,31016,Chacsinkín,3104,13.895216,5.975395,53.394077,1.7074740000000002,1.9363759999999999,7.883817,0.9681879999999999,9.128631,1.383126,49.515906,49.100968,0.306288,Medio
31,Yucatán,31017,Chankom,4686,16.0383,6.959707000000001,52.393776,8.557405000000001,2.840909,18.181818,2.4350650000000003,19.724026000000002,3.4090910000000005,54.383117000000006,52.840908999999996,0.757073,Medio
31,Yucatán,31018,Chapab,3385,9.612342,5.52381,41.337025,12.230428,1.661475,16.926272,2.38837,26.791277,2.076843,35.929387,34.475597,0.127134,Medio
31,Yucatán,31019,Chemax,38934,18.747094,6.119662,54.017511,17.2908,10.731592,28.235433,1.5837370000000002,30.646496000000003,3.699326,55.46625699999999,59.520151,1.2346059999999999,Alto
31,Yucatán,31020,Chicxulub Pueblo,4497,5.238784,3.354633,30.159190000000002,33.555704,0.8396950000000001,7.251908,0.992366,9.160305000000001,0.610687,21.832061,13.282442999999999,-0.8613360000000001,Muy bajo
31,Yucatán,31021,Chichimilá,9406,15.550654000000002,3.7260269999999998,40.932724,22.719541,5.022157,26.292467,2.708026,29.394387,3.938946,51.994091999999995,48.399803000000006,0.7232069999999999,Medio
31,Yucatán,31022,Chikindzonot,4363,17.802270999999998,2.660218,51.336005,2.4066009999999998,3.069307,22.277228,1.683168,24.158416,1.980198,50.891089,53.861385999999996,0.7484649999999999,Medio
31,Yucatán,31023,Chocholá,4863,8.657196,2.773723,33.315465,18.219206,0.344353,8.953168,0.206612,17.493113,0.757576,23.209366,15.151515,-0.598296,Bajo
31,Yucatán,31024,Chumayel,3244,17.520660999999997,4.061896,56.735537,8.446363,1.124859,16.647919,0.337458,21.709785999999998,1.5748030000000002,32.058493,31.271091,0.305844,Medio
31,Yucatán,31025,Dzán,6003,7.514178,3.151862,45.770321,11.044478,0.750853,12.081911,0.819113,12.081911,1.0238909999999999,20.204778,30.238908000000002,-0.32249099999999997,Bajo
31,Yucatán,31026,Dzemul,3622,9.626788000000001,2.150538,37.425881,18.111541,0.275482,4.315886,2.020202,5.876951,0.18365499999999998,20.752983999999998,14.600551000000001,-0.7291770000000001,Muy bajo
31,Yucatán,31027,Dzidzantún,8345,6.433908,3.093722,32.733647999999995,18.51408,0.6827310000000001,9.558233,1.566265,11.526104,0.7630520000000001,24.056225,20.281124,-0.616459,Bajo
31,Yucatán,31028,Dzilam de Bravo,2936,5.380757,5.1162790000000005,36.981303999999994,22.241144,1.714286,2.1714290000000003,2.857143,3.314286,0.914286,23.085714000000003,21.371429,-0.705804,Bajo
31,Yucatán,31029,Dzilam González,6240,9.631611,7.473310000000001,42.827742,32.708333,0.46850600000000003,8.068714,1.821968,11.348256,2.134305,26.704841,25.507548,-0.321151,Bajo
31,Yucatán,31030,Dzitás,4015,13.156077,8.433735,53.48756899999999,10.660025,5.628518,25.046904,5.347092,27.767355,2.908068,41.838649,44.371482,0.78867,Medio
31,Yucatán,31031,Dzoncauich,2818,14.000926999999999,2.7160490000000004,49.003245,6.848828999999999,1.010101,17.80303,1.262626,20.833333,2.020202,38.005051,34.217172,0.233742,Medio
31,Yucatán,31032,Espita,16779,12.274128,7.815771000000001,54.45915600000001,17.080875,3.9262059999999996,12.961211,0.8751180000000001,18.992431,2.956481,51.892148,47.82403,0.516249,Medio
31,Yucatán,31033,Halachó,21255,13.153704000000001,3.200244,46.168546,23.956716,1.9867549999999998,21.523179000000003,4.165214,23.945626,0.644824,32.798885,34.663646,0.162803,Medio
31,Yucatán,31034,Hocabá,6514,13.198179999999999,2.6865669999999997,48.220935,17.393307,0.830368,25.029656,1.779359,29.478054999999998,1.1269280000000002,37.663108,31.494661999999998,0.27887,Medio
31,Yucatán,31035,Hoctún,6384,15.055532999999999,5.172414,50.555327,21.663534,2.576754,18.092105,1.370614,24.232456,1.260965,39.638158000000004,31.524123,0.274871,Medio
31,Yucatán,31036,Homún,8090,11.393239999999999,2.709568,44.402308000000005,27.589616999999997,1.530842,19.945970000000003,5.447996,23.72805,1.755966,38.361098999999996,30.932013,0.12154200000000001,Bajo
31,Yucatán,31037,Huhí,5250,10.125945,5.7291669999999995,52.31738,15.809524,0.9511729999999999,17.882054999999998,0.317058,22.891566,1.331642,33.608117,34.305644,0.142144,Medio
31,Yucatán,31038,Hunucmá,35137,9.01757,3.4482760000000003,41.56227,22.859094,0.773109,14.789916,2.27451,18.386554999999998,0.683473,26.70028,18.565826,-0.332842,Bajo
31,Yucatán,31039,Ixil,4186,6.074766,3.9735099999999997,36.884735,29.93311,0.357143,6.071429,1.339286,8.839286,0.714286,18.928570999999998,12.589286,-0.7934100000000001,Muy bajo
31,Yucatán,31040,Izamal,28555,10.477672,4.602235,39.623709000000005,19.534232,1.171378,8.823528999999999,0.725745,11.420932,0.865801,28.46957,24.929972,-0.368708,Bajo
31,Yucatán,31041,Kanasín,141939,3.8482,5.07627,30.521571999999995,26.321871,0.8827649999999999,2.450735,1.36791,2.8733619999999997,0.630189,22.074122,9.875463,-0.971943,Muy bajo
31,Yucatán,31042,Kantunil,5553,12.475,2.691066,45.125,29.893751,1.6025639999999999,13.141026,0.512821,17.948718,1.666667,33.525641,28.589744,-0.11520899999999999,Bajo
31,Yucatán,31043,Kaua,3405,10.239194,3.8095239999999997,45.992446,17.973568,4.023669,12.662722,2.2485209999999998,13.609467,2.8402369999999997,39.64497,40.236686,0.12532100000000002,Bajo
31,Yucatán,31044,Kinchil,7530,10.6623,3.436714,44.068413,14.754316000000001,0.897756,21.346632999999997,0.84788,24.189526,0.598504,25.386534,22.394015,-0.091274,Bajo
31,Yucatán,31045,Kopomá,2677,6.591797,1.0178120000000002,35.107422,25.140082,0.766284,10.344828,0.25542800000000004,11.111111,1.532567,30.268199,24.010217,-0.54352,Bajo
31,Yucatán,31046,Mama,3296,14.351082,4.633205,57.445923,21.480583,1.040462,11.213873,4.9710980000000005,15.83815,1.040462,32.485549,28.901734,0.087091,Bajo
31,Yucatán,31047,Maní,5968,12.630149000000001,2.608696,51.607062,9.316353999999999,1.099612,15.394567000000002,0.84088,15.976714000000001,1.034929,29.23674,29.430789,-0.002754,Bajo
31,Yucatán,31048,Maxcanú,23991,11.006149,4.361701999999999,42.062605,19.232212,2.857596,15.954913000000001,1.143039,19.860295,1.1906649999999999,32.132084000000006,30.211145000000002,-0.041726,Bajo
31,Yucatán,31049,Mayapán,3965,19.369716,8.944099000000001,57.148346999999994,23.278689,1.272534,43.054083,3.181336,48.462354,2.757158,38.282078000000006,46.129374,1.22981,Alto
31,Yucatán,31050,Mérida,995129,2.041982,3.571139,19.305956,22.162554,0.485296,1.155091,0.688574,1.209781,0.24050700000000003,18.463987,4.399623,-1.277108,Muy bajo
31,Yucatán,31051,Mocochá,3430,4.614249,5.800464,41.159099,18.542274,0.199601,6.6866270000000005,0.8982040000000001,9.181637,0.49900200000000006,19.560878,12.275449,-0.709068,Bajo
31,Yucatán,31052,Motul,37804,7.875895,3.8570919999999997,38.182648,25.838535999999998,1.5027190000000001,9.095403,1.6609,11.339595,1.403856,28.452793,19.139891,-0.48289,Bajo
31,Yucatán,31053,Muna,13494,7.886528,4.913607,41.528563,30.294946000000003,1.409278,10.892543,0.8220790000000001,12.3899,1.262478,29.154433,21.285966000000002,-0.406402,Bajo
31,Yucatán,31054,Muxupip,2990,9.847495,1.269036,37.95207,10.535117,0.692841,13.048499000000001,0.46189399999999997,16.974596,0.577367,28.983834,19.053117999999998,-0.384885,Bajo
31,Yucatán,31055,Opichén,7080,7.747816,3.1775700000000002,49.791113,25.762712,2.251309,18.481675,1.151832,20.890051999999997,1.256545,32.146597,31.256545000000003,-0.030779,Bajo
31,Yucatán,31056,Oxkutzcab,33854,12.820082000000001,5.627706,53.260732,25.778342000000002,1.8848040000000001,10.840553,2.493561,11.402482000000001,2.060407,27.007727000000003,29.934441999999997,-0.030704000000000002,Bajo
31,Yucatán,31057,Panabá,7766,11.654972,3.288364,46.688345,9.657481,1.7615180000000001,6.4588980000000005,1.084011,7.723577000000001,1.038844,31.210479,29.810298,-0.231343,Bajo
31,Yucatán,31058,Peto,25954,11.378507,3.884954,44.111123,13.570163,4.755945,12.453066,1.4392989999999999,12.640801,2.612641,35.528786,39.721527,0.098815,Bajo
31,Yucatán,31059,Progreso,66008,3.2888339999999996,5.059248,33.582608,30.623561,1.4255520000000002,1.804976,2.065153,1.886281,1.365928,17.957613000000002,9.073663,-0.971699,Muy bajo
31,Yucatán,31060,Quintana Roo,976,10.124827,3.125,40.638003000000005,13.729508,3.947368,12.5,0.986842,10.526316,1.973684,34.868421000000005,35.197368,-0.085659,Bajo
31,Yucatán,31061,Río Lagartos,3974,5.898034,3.6269430000000003,44.785072,14.871666000000001,1.636364,4.272727,2.181818,4.636364,2.272727,20.454545,20.909091,-0.537697,Bajo
31,Yucatán,31062,Sacalum,4962,8.920705,3.3210330000000003,48.10022,24.083031,0.9495979999999999,10.372535000000001,0.876552,12.125639,1.09569,29.3645,27.830533000000003,-0.28513499999999997,Bajo
31,Yucatán,31063,Samahil,5631,8.321411999999999,6.436234,35.050072,7.334399,0.762829,13.106796000000001,0.485437,16.158114,0.41608900000000004,30.443828000000003,19.62552,-0.346962,Bajo
31,Yucatán,31064,Sanahcat,1701,10.209003,3.928571,41.800643,6.17284,0.619835,10.743802,1.446281,13.842975,1.446281,38.429752,31.404959,-0.11483099999999999,Bajo
31,Yucatán,31065,San Felipe,2118,3.965304,2.912621,44.671623,10.339943,0.316957,0.9508719999999999,0.792393,1.267829,0.47543599999999997,18.22504,10.301109,-0.874724,Muy bajo
31,Yucatán,31066,Santa Elena,4220,13.011032,3.7956199999999995,50.064893,10.7109,0.713649,14.719001,1.605709,16.146298,1.605709,35.14719,38.893845,0.14193,Medio
31,Yucatán,31067,Seyé,10053,7.8047509999999996,5.617978,46.476116,28.847109999999997,1.335807,11.502783,2.2263450000000002,18.107607,1.261596,29.276438,20.816326999999998,-0.272913,Bajo
31,Yucatán,31068,Sinanché,3206,9.180847,4.2288559999999995,38.820736,12.071117,0.6085189999999999,7.403650999999999,1.1156190000000001,9.533469,0.709939,25.862069,17.849899,-0.509177,Bajo
31,Yucatán,31069,Sotuta,8967,12.723352,6.483957,55.375847,24.445188,3.006263,18.538622,2.546973,22.505219,2.588727,36.701461,38.538622,0.395219,Medio
31,Yucatán,31070,Sucilá,3971,7.173841,4.444444,40.740741,14.857717999999998,1.020408,6.6326529999999995,2.12585,7.653061,1.105442,35.459184,23.384354000000002,-0.41509300000000005,Bajo
31,Yucatán,31071,Sudzal,1949,11.038012,6.23053,43.78655,12.673166,2.9462740000000003,13.171577,2.079723,15.2513,2.426343,35.528596,46.447140000000005,0.181766,Medio
31,Yucatán,31072,Suma,1857,3.620219,2.1186439999999997,37.636612,22.078621,0.524476,6.643357000000001,1.223776,9.440559,1.223776,26.748252,19.93007,-0.686462,Bajo
31,Yucatán,31073,Tahdziú,5854,17.085569,10.144928,54.758543,6.269218,2.2709479999999997,20.046985,2.2709479999999997,19.890368,2.5841819999999998,56.460454000000006,69.851214,1.0030350000000001,Alto
31,Yucatán,31074,Tahmek,3774,8.721905,1.6494849999999999,42.23415,11.261261,1.010101,17.263545,0.642792,22.681359,1.101928,33.333333,23.140496,-0.157658,Bajo
31,Yucatán,31075,Teabo,6921,17.352342,7.204861,56.272912,15.171218,2.279544,30.233953000000003,1.019796,36.112777,1.2597479999999999,39.952009999999994,37.85243,0.763863,Medio
31,Yucatán,31076,Tecoh,17939,11.137528999999999,3.462247,51.467420000000004,21.233068,1.611877,16.797455,1.293743,19.003181,2.120891,36.627784000000005,29.819724,0.093726,Bajo
31,Yucatán,31077,Tekal de Venegas,2683,17.647059,3.394256,45.279288,15.430488,0.910273,20.676203,1.4304290000000002,26.657996999999998,1.9505849999999998,34.980494,36.540962,0.33516,Medio
31,Yucatán,31078,Tekantó,3747,13.395964000000001,7.265774,40.91858,15.585802,0.925926,16.759259,1.574074,19.722222,1.481481,31.111110999999998,24.074074,-0.003315,Bajo
31,Yucatán,31079,Tekax,45062,10.978117,5.153407,42.641868,13.130798,2.992454,9.653916,2.498048,11.059068,2.012317,31.442449,33.741001000000004,-0.08283099999999999,Bajo
31,Yucatán,31080,Tekit,11020,12.536657,6.529412000000001,61.449169,22.6951,0.752688,6.6308240000000005,1.111111,19.354839000000002,0.358423,31.541219,31.039427000000003,0.006359,Bajo
31,Yucatán,31081,Tekom,3355,16.864407,2.857143,46.652542,13.889717000000001,3.6662449999999995,13.527181,1.2642229999999999,14.917826000000002,2.275601,50.316056,46.902654999999996,0.392322,Medio
31,Yucatán,31082,Telchac Pueblo,3512,5.357143,1.635514,35.714286,36.019362,0.80429,6.881144,2.234138,11.617516,0.714924,20.107239,13.136729,-0.81952,Muy bajo
31,Yucatán,31083,Telchac Puerto,1915,5.967078,1.532567,42.798353999999996,32.584856,1.604278,1.069519,0.534759,1.604278,1.604278,19.607843,12.655971000000001,-0.8551549999999999,Muy bajo
31,Yucatán,31084,Temax,7037,11.94455,4.085422,49.791113,16.157453,1.011715,18.264111,1.9701810000000002,23.269436,0.6389779999999999,32.587859,32.960596,0.10670199999999999,Bajo
31,Yucatán,31085,Temozón,16680,14.829407000000002,3.740296,49.870065000000004,17.080336,5.869873,15.511551,1.650165,18.552570000000003,1.8623290000000001,39.768977,45.049504999999996,0.377488,Medio
31,Yucatán,31086,Tepakán,2133,14.669164000000002,1.7241380000000002,45.193508,7.8293479999999995,1.466276,25.513196,3.9589440000000002,29.032258000000002,1.612903,40.322581,37.243402,0.42878299999999997,Medio
31,Yucatán,31087,Tetiz,5464,14.767825,2.944384,54.808424,17.953879999999998,1.279461,19.52862,1.8855220000000001,27.878788,1.346801,34.006734,23.434343,0.218948,Medio
31,Yucatán,31088,Teya,1917,12.670007,8.668731,40.014316,4.799165,0.526316,8.596491,5.964912,10.0,1.22807,38.070175,27.894737,-0.047081,Bajo
31,Yucatán,31089,Ticul,40495,6.377822,3.642173,36.049137,21.217434,1.946496,7.885806,1.147934,8.824117,0.708724,24.785386,20.223598000000003,-0.607958,Bajo
31,Yucatán,31090,Timucuy,7503,15.362882,6.216216,53.929013,24.790084,1.108033,17.34072,0.720222,21.828255,1.6066479999999999,34.34903,30.415512,0.22634899999999997,Medio
31,Yucatán,31091,Tinum,12700,10.970141,4.958295,44.000875,29.307087,3.6932709999999997,12.050078,1.032864,13.99061,1.4084510000000001,37.777778000000005,35.211268,-0.048517000000000005,Bajo
31,Yucatán,31092,Tixcacalcupul,7888,12.973678999999999,2.733333,48.459959000000005,14.033976000000001,9.513961,20.16546,2.94726,22.337125,6.411582,58.376422,58.790071999999995,0.94475,Medio
31,Yucatán,31093,Tixkokob,18420,4.839942,2.159136,32.907437,22.366992,0.33119,7.169297,0.564972,9.39022,0.662381,25.793882999999997,14.065848,-0.793845,Muy bajo
31,Yucatán,31094,Tixmehuac,5444,13.484329999999998,6.3072230000000005,49.275744,8.229242999999999,4.433498,24.489796,2.533427,25.475018,2.463054,45.038705,51.090781,0.702905,Medio
31,Yucatán,31095,Tixpéhual,5690,4.738707,2.642559,35.496014,18.365554,0.521173,12.312704,0.521173,14.462541,0.716612,28.143321999999998,15.504885999999999,-0.594701,Bajo
31,Yucatán,31096,Tizimín,80672,10.556858,5.202999,45.794888,22.570408999999998,4.214596,11.370922,2.522157,12.596642999999998,2.4373,36.922497,31.30775,0.00464,Bajo
31,Yucatán,31097,Tunkás,3684,12.146051,3.5830620000000004,48.248882,16.313789,3.4354690000000003,19.498607,0.649954,22.655525,2.228412,32.404828,33.890436,0.2057,Medio
31,Yucatán,31098,Tzucacab,15346,11.195481,5.053883,45.096768,14.192623000000001,3.5517760000000003,10.805403,1.8259130000000001,12.856428,1.90095,31.890945000000002,39.01951,0.018077,Bajo
31,Yucatán,31099,Uayma,4191,16.805324,2.9177720000000003,48.652246000000005,22.548318,3.177756,23.634558,0.397219,28.599801,1.9860970000000002,51.936445,44.289970000000004,0.594417,Medio
31,Yucatán,31100,Ucú,4049,7.924651,6.408094,42.124066,27.537664000000003,0.088889,9.422222,5.511111,12.977778,0.533333,20.711111,13.244444,-0.510938,Bajo
31,Yucatán,31101,Umán,69147,4.703806,3.8305879999999997,30.088839,19.488915,0.44968199999999997,6.233525,0.537551,7.6497649999999995,0.594407,21.931048999999998,11.784773,-0.8631059999999999,Muy bajo
31,Yucatán,31102,Valladolid,85460,9.40602,2.801201,34.866202,27.562602000000002,3.2582020000000003,11.583205,1.258748,13.160047,1.495047,36.82632,26.170135000000002,-0.30695100000000003,Bajo
31,Yucatán,31103,Xocchel,3451,10.015898,2.7184470000000003,48.251191999999996,31.353231,1.668521,26.25139,0.222469,31.368187,1.334816,37.931034000000004,32.591769,0.205183,Medio
31,Yucatán,31104,Yaxcabá,16350,15.586955,5.987832,50.679819,14.990826,5.258126,20.339388,2.676864,21.916826,4.827916,49.760994000000004,51.338432,0.801063,Medio
31,Yucatán,31105,Yaxkukul,3293,3.8781160000000003,2.844639,28.096557,20.832068,0.440529,8.590308,1.54185,10.903084,1.3215860000000001,20.704846,13.876651999999998,-0.812782,Muy bajo
31,Yucatán,31106,Yobaín,2215,7.299703,1.234568,34.836795,11.151242,1.029412,9.117647,4.852941,12.058824000000001,0.5882350000000001,26.176471,21.470588,-0.5179,Bajo
32,Zacatecas,32001,Apozol,6260,5.408914,5.899705,47.922977,12.651757,2.596685,1.6022100000000001,1.0497239999999999,1.436464,1.0497239999999999,13.259669,3.867403,-0.7735569999999999,Muy bajo
32,Zacatecas,32002,Apulco,4942,4.479769,5.739514,49.971098,16.228248,1.268657,7.164178999999999,2.6865669999999997,7.537313,1.1194030000000001,18.507463,8.208955,-0.588395,Bajo
32,Zacatecas,32003,Atolinga,2277,4.808243,5.479451999999999,51.803090999999995,18.181818,0.915033,2.48366,0.7843140000000001,3.137255,0.39215700000000003,16.601307000000002,8.104575,-0.7520560000000001,Muy bajo
32,Zacatecas,32004,Benito Juárez,4493,5.118483,4.539877,47.203790999999995,33.85266,1.179245,3.144654,1.336478,3.0660380000000003,1.100629,18.946541,13.36478,-0.759145,Muy bajo
32,Zacatecas,32005,Calera,45759,3.684277,9.314421000000001,33.371479,17.843484,0.876388,0.9014270000000001,0.667724,0.8930809999999999,0.300476,11.534930000000001,7.937568,-0.9943690000000001,Muy bajo
32,Zacatecas,32006,Cañitas de Felipe Pescador,8255,3.462391,4.571843,35.851953,24.627498000000003,1.077683,3.951504,0.942973,4.400539,0.628648,17.01841,8.935788,-0.9366399999999999,Muy bajo
32,Zacatecas,32007,Concepción del Oro,12115,3.893786,4.72973,28.829633,15.030953,1.5118790000000002,1.758716,4.350509,3.9185440000000002,1.110768,12.372724,7.435977,-0.976339,Muy bajo
32,Zacatecas,32008,Cuauhtémoc,13466,4.863288,5.430788,35.934292,19.255904,4.432734,2.4488529999999997,1.0539370000000001,3.7817730000000003,0.83695,20.458772,10.818351,-0.782844,Muy bajo
32,Zacatecas,32009,Chalchihuites,10086,5.105393,3.7484889999999997,37.941418,43.6744,1.197157,3.5914699999999997,1.122334,5.3123830000000005,0.9352790000000001,18.294052,5.387205000000001,-0.965814,Muy bajo
